"id","customer_id","address","province_code","province_name","ward_code","ward_name","type","status","_record_date"
ADDR_HIST_1000684,"1000684",Address 1000684,"55",Province 55,"684",Ward 684,HOME,1,2026-05-13
ADDR_HIST_1000685,"1000685",Address 1000685,"56",Province 56,"685",Ward 685,WORK,0,2026-05-13
ADDR_HIST_1000686,"1000686",Address 1000686,"57",Province 57,"686",Ward 686,HOME,1,2026-05-13
ADDR_HIST_1000687,"1000687",Address 1000687,"58",Province 58,"687",Ward 687,WORK,1,2026-05-13
ADDR_HIST_1000688,"1000688",Address 1000688,"59",Province 59,"688",Ward 688,HOME,1,2026-05-13
ADDR_HIST_1000689,"1000689",Address 1000689,"60",Province 60,"689",Ward 689,WORK,1,2026-05-13
ADDR_HIST_100069,"100069",Address 100069,"25",Province 25,"69",Ward 69,WORK,1,2026-05-13
ADDR_HIST_1000690,"1000690",Address 1000690,"61",Province 61,"690",Ward 690,HOME,0,2026-05-13
ADDR_HIST_1000691,"1000691",Address 1000691,"62",Province 62,"691",Ward 691,WORK,1,2026-05-13
ADDR_HIST_1000692,"1000692",Address 1000692,"0",Province 0,"692",Ward 692,HOME,1,2026-05-13
ADDR_HIST_1000693,"1000693",Address 1000693,"1",Province 1,"693",Ward 693,WORK,1,2026-05-13
ADDR_HIST_1000694,"1000694",Address 1000694,"2",Province 2,"694",Ward 694,HOME,1,2026-05-13
ADDR_HIST_1000695,"1000695",Address 1000695,"3",Province 3,"695",Ward 695,WORK,0,2026-05-13
ADDR_HIST_1000696,"1000696",Address 1000696,"4",Province 4,"696",Ward 696,HOME,1,2026-05-13
ADDR_HIST_1000697,"1000697",Address 1000697,"5",Province 5,"697",Ward 697,WORK,1,2026-05-13
ADDR_HIST_1000698,"1000698",Address 1000698,"6",Province 6,"698",Ward 698,HOME,1,2026-05-13
ADDR_HIST_1000699,"1000699",Address 1000699,"7",Province 7,"699",Ward 699,WORK,1,2026-05-13
ADDR_HIST_10007,"10007",Address 10007,"53",Province 53,"7",Ward 7,WORK,1,2026-05-13
ADDR_HIST_100070,"100070",Address 100070,"26",Province 26,"70",Ward 70,HOME,0,2026-05-13
ADDR_HIST_1000700,"1000700",Address 1000700,"8",Province 8,"700",Ward 700,HOME,0,2026-05-13
ADDR_HIST_1000701,"1000701",Address 1000701,"9",Province 9,"701",Ward 701,WORK,1,2026-05-13
ADDR_HIST_1000702,"1000702",Address 1000702,"10",Province 10,"702",Ward 702,HOME,1,2026-05-13
ADDR_HIST_1000703,"1000703",Address 1000703,"11",Province 11,"703",Ward 703,WORK,1,2026-05-13
ADDR_HIST_1000704,"1000704",Address 1000704,"12",Province 12,"704",Ward 704,HOME,1,2026-05-13
ADDR_HIST_1000705,"1000705",Address 1000705,"13",Province 13,"705",Ward 705,WORK,0,2026-05-13
ADDR_HIST_1000706,"1000706",Address 1000706,"14",Province 14,"706",Ward 706,HOME,1,2026-05-13
ADDR_HIST_1000707,"1000707",Address 1000707,"15",Province 15,"707",Ward 707,WORK,1,2026-05-13
ADDR_HIST_1000708,"1000708",Address 1000708,"16",Province 16,"708",Ward 708,HOME,1,2026-05-13
ADDR_HIST_1000709,"1000709",Address 1000709,"17",Province 17,"709",Ward 709,WORK,1,2026-05-13
ADDR_HIST_100071,"100071",Address 100071,"27",Province 27,"71",Ward 71,WORK,1,2026-05-13
ADDR_HIST_1000710,"1000710",Address 1000710,"18",Province 18,"710",Ward 710,HOME,0,2026-05-13
ADDR_HIST_1000711,"1000711",Address 1000711,"19",Province 19,"711",Ward 711,WORK,1,2026-05-13
ADDR_HIST_1000712,"1000712",Address 1000712,"20",Province 20,"712",Ward 712,HOME,1,2026-05-13
ADDR_HIST_1000713,"1000713",Address 1000713,"21",Province 21,"713",Ward 713,WORK,1,2026-05-13
ADDR_HIST_1000714,"1000714",Address 1000714,"22",Province 22,"714",Ward 714,HOME,1,2026-05-13
ADDR_HIST_1000715,"1000715",Address 1000715,"23",Province 23,"715",Ward 715,WORK,0,2026-05-13
ADDR_HIST_1000716,"1000716",Address 1000716,"24",Province 24,"716",Ward 716,HOME,1,2026-05-13
ADDR_HIST_1000717,"1000717",Address 1000717,"25",Province 25,"717",Ward 717,WORK,1,2026-05-13
ADDR_HIST_1000718,"1000718",Address 1000718,"26",Province 26,"718",Ward 718,HOME,1,2026-05-13
ADDR_HIST_1000719,"1000719",Address 1000719,"27",Province 27,"719",Ward 719,WORK,1,2026-05-13
ADDR_HIST_100072,"100072",Address 100072,"28",Province 28,"72",Ward 72,HOME,1,2026-05-13
ADDR_HIST_1000720,"1000720",Address 1000720,"28",Province 28,"720",Ward 720,HOME,0,2026-05-13
ADDR_HIST_1000721,"1000721",Address 1000721,"29",Province 29,"721",Ward 721,WORK,1,2026-05-13
ADDR_HIST_1000722,"1000722",Address 1000722,"30",Province 30,"722",Ward 722,HOME,1,2026-05-13
ADDR_HIST_1000723,"1000723",Address 1000723,"31",Province 31,"723",Ward 723,WORK,1,2026-05-13
ADDR_HIST_1000724,"1000724",Address 1000724,"32",Province 32,"724",Ward 724,HOME,1,2026-05-13
ADDR_HIST_1000725,"1000725",Address 1000725,"33",Province 33,"725",Ward 725,WORK,0,2026-05-13
ADDR_HIST_1000726,"1000726",Address 1000726,"34",Province 34,"726",Ward 726,HOME,1,2026-05-13
ADDR_HIST_1000727,"1000727",Address 1000727,"35",Province 35,"727",Ward 727,WORK,1,2026-05-13
ADDR_HIST_1000728,"1000728",Address 1000728,"36",Province 36,"728",Ward 728,HOME,1,2026-05-13
ADDR_HIST_1000729,"1000729",Address 1000729,"37",Province 37,"729",Ward 729,WORK,1,2026-05-13
ADDR_HIST_100073,"100073",Address 100073,"29",Province 29,"73",Ward 73,WORK,1,2026-05-13
ADDR_HIST_1000730,"1000730",Address 1000730,"38",Province 38,"730",Ward 730,HOME,0,2026-05-13
ADDR_HIST_1000731,"1000731",Address 1000731,"39",Province 39,"731",Ward 731,WORK,1,2026-05-13
ADDR_HIST_1000732,"1000732",Address 1000732,"40",Province 40,"732",Ward 732,HOME,1,2026-05-13
ADDR_HIST_1000733,"1000733",Address 1000733,"41",Province 41,"733",Ward 733,WORK,1,2026-05-13
ADDR_HIST_1000734,"1000734",Address 1000734,"42",Province 42,"734",Ward 734,HOME,1,2026-05-13
ADDR_HIST_1000735,"1000735",Address 1000735,"43",Province 43,"735",Ward 735,WORK,0,2026-05-13
ADDR_HIST_1000736,"1000736",Address 1000736,"44",Province 44,"736",Ward 736,HOME,1,2026-05-13
ADDR_HIST_1000737,"1000737",Address 1000737,"45",Province 45,"737",Ward 737,WORK,1,2026-05-13
ADDR_HIST_1000738,"1000738",Address 1000738,"46",Province 46,"738",Ward 738,HOME,1,2026-05-13
ADDR_HIST_1000739,"1000739",Address 1000739,"47",Province 47,"739",Ward 739,WORK,1,2026-05-13
ADDR_HIST_100074,"100074",Address 100074,"30",Province 30,"74",Ward 74,HOME,1,2026-05-13
ADDR_HIST_1000740,"1000740",Address 1000740,"48",Province 48,"740",Ward 740,HOME,0,2026-05-13
ADDR_HIST_1000741,"1000741",Address 1000741,"49",Province 49,"741",Ward 741,WORK,1,2026-05-13
ADDR_HIST_1000742,"1000742",Address 1000742,"50",Province 50,"742",Ward 742,HOME,1,2026-05-13
ADDR_HIST_1000743,"1000743",Address 1000743,"51",Province 51,"743",Ward 743,WORK,1,2026-05-13
ADDR_HIST_1000744,"1000744",Address 1000744,"52",Province 52,"744",Ward 744,HOME,1,2026-05-13
ADDR_HIST_1000745,"1000745",Address 1000745,"53",Province 53,"745",Ward 745,WORK,0,2026-05-13
ADDR_HIST_1000746,"1000746",Address 1000746,"54",Province 54,"746",Ward 746,HOME,1,2026-05-13
ADDR_HIST_1000747,"1000747",Address 1000747,"55",Province 55,"747",Ward 747,WORK,1,2026-05-13
ADDR_HIST_1000748,"1000748",Address 1000748,"56",Province 56,"748",Ward 748,HOME,1,2026-05-13
ADDR_HIST_1000749,"1000749",Address 1000749,"57",Province 57,"749",Ward 749,WORK,1,2026-05-13
ADDR_HIST_100075,"100075",Address 100075,"31",Province 31,"75",Ward 75,WORK,0,2026-05-13
ADDR_HIST_1000750,"1000750",Address 1000750,"58",Province 58,"750",Ward 750,HOME,0,2026-05-13
ADDR_HIST_1000751,"1000751",Address 1000751,"59",Province 59,"751",Ward 751,WORK,1,2026-05-13
ADDR_HIST_1000752,"1000752",Address 1000752,"60",Province 60,"752",Ward 752,HOME,1,2026-05-13
ADDR_HIST_1000753,"1000753",Address 1000753,"61",Province 61,"753",Ward 753,WORK,1,2026-05-13
ADDR_HIST_1000754,"1000754",Address 1000754,"62",Province 62,"754",Ward 754,HOME,1,2026-05-13
ADDR_HIST_1000755,"1000755",Address 1000755,"0",Province 0,"755",Ward 755,WORK,0,2026-05-13
ADDR_HIST_1000756,"1000756",Address 1000756,"1",Province 1,"756",Ward 756,HOME,1,2026-05-13
ADDR_HIST_1000757,"1000757",Address 1000757,"2",Province 2,"757",Ward 757,WORK,1,2026-05-13
ADDR_HIST_1000758,"1000758",Address 1000758,"3",Province 3,"758",Ward 758,HOME,1,2026-05-13
ADDR_HIST_1000759,"1000759",Address 1000759,"4",Province 4,"759",Ward 759,WORK,1,2026-05-13
ADDR_HIST_100076,"100076",Address 100076,"32",Province 32,"76",Ward 76,HOME,1,2026-05-13
ADDR_HIST_1000760,"1000760",Address 1000760,"5",Province 5,"760",Ward 760,HOME,0,2026-05-13
ADDR_HIST_1000761,"1000761",Address 1000761,"6",Province 6,"761",Ward 761,WORK,1,2026-05-13
ADDR_HIST_1000762,"1000762",Address 1000762,"7",Province 7,"762",Ward 762,HOME,1,2026-05-13
ADDR_HIST_1000763,"1000763",Address 1000763,"8",Province 8,"763",Ward 763,WORK,1,2026-05-13
ADDR_HIST_1000764,"1000764",Address 1000764,"9",Province 9,"764",Ward 764,HOME,1,2026-05-13
ADDR_HIST_1000765,"1000765",Address 1000765,"10",Province 10,"765",Ward 765,WORK,0,2026-05-13
ADDR_HIST_1000766,"1000766",Address 1000766,"11",Province 11,"766",Ward 766,HOME,1,2026-05-13
ADDR_HIST_1000767,"1000767",Address 1000767,"12",Province 12,"767",Ward 767,WORK,1,2026-05-13
ADDR_HIST_1000768,"1000768",Address 1000768,"13",Province 13,"768",Ward 768,HOME,1,2026-05-13
ADDR_HIST_1000769,"1000769",Address 1000769,"14",Province 14,"769",Ward 769,WORK,1,2026-05-13
ADDR_HIST_100077,"100077",Address 100077,"33",Province 33,"77",Ward 77,WORK,1,2026-05-13
ADDR_HIST_1000770,"1000770",Address 1000770,"15",Province 15,"770",Ward 770,HOME,0,2026-05-13
ADDR_HIST_1000771,"1000771",Address 1000771,"16",Province 16,"771",Ward 771,WORK,1,2026-05-13
ADDR_HIST_1000772,"1000772",Address 1000772,"17",Province 17,"772",Ward 772,HOME,1,2026-05-13
ADDR_HIST_1000773,"1000773",Address 1000773,"18",Province 18,"773",Ward 773,WORK,1,2026-05-13
ADDR_HIST_1000774,"1000774",Address 1000774,"19",Province 19,"774",Ward 774,HOME,1,2026-05-13
ADDR_HIST_1000775,"1000775",Address 1000775,"20",Province 20,"775",Ward 775,WORK,0,2026-05-13
ADDR_HIST_1000776,"1000776",Address 1000776,"21",Province 21,"776",Ward 776,HOME,1,2026-05-13
ADDR_HIST_1000777,"1000777",Address 1000777,"22",Province 22,"777",Ward 777,WORK,1,2026-05-13
ADDR_HIST_1000778,"1000778",Address 1000778,"23",Province 23,"778",Ward 778,HOME,1,2026-05-13
ADDR_HIST_1000779,"1000779",Address 1000779,"24",Province 24,"779",Ward 779,WORK,1,2026-05-13
ADDR_HIST_100078,"100078",Address 100078,"34",Province 34,"78",Ward 78,HOME,1,2026-05-13
ADDR_HIST_1000780,"1000780",Address 1000780,"25",Province 25,"780",Ward 780,HOME,0,2026-05-13
ADDR_HIST_1000781,"1000781",Address 1000781,"26",Province 26,"781",Ward 781,WORK,1,2026-05-13
ADDR_HIST_1000782,"1000782",Address 1000782,"27",Province 27,"782",Ward 782,HOME,1,2026-05-13
ADDR_HIST_1000783,"1000783",Address 1000783,"28",Province 28,"783",Ward 783,WORK,1,2026-05-13
ADDR_HIST_1000784,"1000784",Address 1000784,"29",Province 29,"784",Ward 784,HOME,1,2026-05-13
ADDR_HIST_1000785,"1000785",Address 1000785,"30",Province 30,"785",Ward 785,WORK,0,2026-05-13
ADDR_HIST_1000786,"1000786",Address 1000786,"31",Province 31,"786",Ward 786,HOME,1,2026-05-13
ADDR_HIST_1000787,"1000787",Address 1000787,"32",Province 32,"787",Ward 787,WORK,1,2026-05-13
ADDR_HIST_1000788,"1000788",Address 1000788,"33",Province 33,"788",Ward 788,HOME,1,2026-05-13
ADDR_HIST_1000789,"1000789",Address 1000789,"34",Province 34,"789",Ward 789,WORK,1,2026-05-13
ADDR_HIST_100079,"100079",Address 100079,"35",Province 35,"79",Ward 79,WORK,1,2026-05-13
ADDR_HIST_1000790,"1000790",Address 1000790,"35",Province 35,"790",Ward 790,HOME,0,2026-05-13
ADDR_HIST_1000791,"1000791",Address 1000791,"36",Province 36,"791",Ward 791,WORK,1,2026-05-13
ADDR_HIST_1000792,"1000792",Address 1000792,"37",Province 37,"792",Ward 792,HOME,1,2026-05-13
ADDR_HIST_1000793,"1000793",Address 1000793,"38",Province 38,"793",Ward 793,WORK,1,2026-05-13
ADDR_HIST_1000794,"1000794",Address 1000794,"39",Province 39,"794",Ward 794,HOME,1,2026-05-13
ADDR_HIST_1000795,"1000795",Address 1000795,"40",Province 40,"795",Ward 795,WORK,0,2026-05-13
ADDR_HIST_1000796,"1000796",Address 1000796,"41",Province 41,"796",Ward 796,HOME,1,2026-05-13
ADDR_HIST_1000797,"1000797",Address 1000797,"42",Province 42,"797",Ward 797,WORK,1,2026-05-13
ADDR_HIST_1000798,"1000798",Address 1000798,"43",Province 43,"798",Ward 798,HOME,1,2026-05-13
ADDR_HIST_1000799,"1000799",Address 1000799,"44",Province 44,"799",Ward 799,WORK,1,2026-05-13
ADDR_HIST_10008,"10008",Address 10008,"54",Province 54,"8",Ward 8,HOME,1,2026-05-13
ADDR_HIST_100080,"100080",Address 100080,"36",Province 36,"80",Ward 80,HOME,0,2026-05-13
ADDR_HIST_1000800,"1000800",Address 1000800,"45",Province 45,"800",Ward 800,HOME,0,2026-05-13
ADDR_HIST_1000801,"1000801",Address 1000801,"46",Province 46,"801",Ward 801,WORK,1,2026-05-13
ADDR_HIST_1000802,"1000802",Address 1000802,"47",Province 47,"802",Ward 802,HOME,1,2026-05-13
ADDR_HIST_1000803,"1000803",Address 1000803,"48",Province 48,"803",Ward 803,WORK,1,2026-05-13
ADDR_HIST_1000804,"1000804",Address 1000804,"49",Province 49,"804",Ward 804,HOME,1,2026-05-13
ADDR_HIST_1000805,"1000805",Address 1000805,"50",Province 50,"805",Ward 805,WORK,0,2026-05-13
ADDR_HIST_1000806,"1000806",Address 1000806,"51",Province 51,"806",Ward 806,HOME,1,2026-05-13
ADDR_HIST_1000807,"1000807",Address 1000807,"52",Province 52,"807",Ward 807,WORK,1,2026-05-13
ADDR_HIST_1000808,"1000808",Address 1000808,"53",Province 53,"808",Ward 808,HOME,1,2026-05-13
ADDR_HIST_1000809,"1000809",Address 1000809,"54",Province 54,"809",Ward 809,WORK,1,2026-05-13
ADDR_HIST_100081,"100081",Address 100081,"37",Province 37,"81",Ward 81,WORK,1,2026-05-13
ADDR_HIST_1000810,"1000810",Address 1000810,"55",Province 55,"810",Ward 810,HOME,0,2026-05-13
ADDR_HIST_1000811,"1000811",Address 1000811,"56",Province 56,"811",Ward 811,WORK,1,2026-05-13
ADDR_HIST_1000812,"1000812",Address 1000812,"57",Province 57,"812",Ward 812,HOME,1,2026-05-13
ADDR_HIST_1000813,"1000813",Address 1000813,"58",Province 58,"813",Ward 813,WORK,1,2026-05-13
ADDR_HIST_1000814,"1000814",Address 1000814,"59",Province 59,"814",Ward 814,HOME,1,2026-05-13
ADDR_HIST_1000815,"1000815",Address 1000815,"60",Province 60,"815",Ward 815,WORK,0,2026-05-13
ADDR_HIST_1000816,"1000816",Address 1000816,"61",Province 61,"816",Ward 816,HOME,1,2026-05-13
ADDR_HIST_1000817,"1000817",Address 1000817,"62",Province 62,"817",Ward 817,WORK,1,2026-05-13
ADDR_HIST_1000818,"1000818",Address 1000818,"0",Province 0,"818",Ward 818,HOME,1,2026-05-13
ADDR_HIST_1000819,"1000819",Address 1000819,"1",Province 1,"819",Ward 819,WORK,1,2026-05-13
ADDR_HIST_100082,"100082",Address 100082,"38",Province 38,"82",Ward 82,HOME,1,2026-05-13
ADDR_HIST_1000820,"1000820",Address 1000820,"2",Province 2,"820",Ward 820,HOME,0,2026-05-13
ADDR_HIST_1000821,"1000821",Address 1000821,"3",Province 3,"821",Ward 821,WORK,1,2026-05-13
ADDR_HIST_1000822,"1000822",Address 1000822,"4",Province 4,"822",Ward 822,HOME,1,2026-05-13
ADDR_HIST_1000823,"1000823",Address 1000823,"5",Province 5,"823",Ward 823,WORK,1,2026-05-13
ADDR_HIST_1000824,"1000824",Address 1000824,"6",Province 6,"824",Ward 824,HOME,1,2026-05-13
ADDR_HIST_1000825,"1000825",Address 1000825,"7",Province 7,"825",Ward 825,WORK,0,2026-05-13
ADDR_HIST_1000826,"1000826",Address 1000826,"8",Province 8,"826",Ward 826,HOME,1,2026-05-13
ADDR_HIST_1000827,"1000827",Address 1000827,"9",Province 9,"827",Ward 827,WORK,1,2026-05-13
ADDR_HIST_1000828,"1000828",Address 1000828,"10",Province 10,"828",Ward 828,HOME,1,2026-05-13
ADDR_HIST_1000829,"1000829",Address 1000829,"11",Province 11,"829",Ward 829,WORK,1,2026-05-13
ADDR_HIST_100083,"100083",Address 100083,"39",Province 39,"83",Ward 83,WORK,1,2026-05-13
ADDR_HIST_1000830,"1000830",Address 1000830,"12",Province 12,"830",Ward 830,HOME,0,2026-05-13
ADDR_HIST_1000831,"1000831",Address 1000831,"13",Province 13,"831",Ward 831,WORK,1,2026-05-13
ADDR_HIST_1000832,"1000832",Address 1000832,"14",Province 14,"832",Ward 832,HOME,1,2026-05-13
ADDR_HIST_1000833,"1000833",Address 1000833,"15",Province 15,"833",Ward 833,WORK,1,2026-05-13
ADDR_HIST_1000834,"1000834",Address 1000834,"16",Province 16,"834",Ward 834,HOME,1,2026-05-13
ADDR_HIST_1000835,"1000835",Address 1000835,"17",Province 17,"835",Ward 835,WORK,0,2026-05-13
ADDR_HIST_1000836,"1000836",Address 1000836,"18",Province 18,"836",Ward 836,HOME,1,2026-05-13
ADDR_HIST_1000837,"1000837",Address 1000837,"19",Province 19,"837",Ward 837,WORK,1,2026-05-13
ADDR_HIST_1000838,"1000838",Address 1000838,"20",Province 20,"838",Ward 838,HOME,1,2026-05-13
ADDR_HIST_1000839,"1000839",Address 1000839,"21",Province 21,"839",Ward 839,WORK,1,2026-05-13
ADDR_HIST_100084,"100084",Address 100084,"40",Province 40,"84",Ward 84,HOME,1,2026-05-13
ADDR_HIST_1000840,"1000840",Address 1000840,"22",Province 22,"840",Ward 840,HOME,0,2026-05-13
ADDR_HIST_1000841,"1000841",Address 1000841,"23",Province 23,"841",Ward 841,WORK,1,2026-05-13
ADDR_HIST_1000842,"1000842",Address 1000842,"24",Province 24,"842",Ward 842,HOME,1,2026-05-13
ADDR_HIST_1000843,"1000843",Address 1000843,"25",Province 25,"843",Ward 843,WORK,1,2026-05-13
ADDR_HIST_1000844,"1000844",Address 1000844,"26",Province 26,"844",Ward 844,HOME,1,2026-05-13
ADDR_HIST_1000845,"1000845",Address 1000845,"27",Province 27,"845",Ward 845,WORK,0,2026-05-13
ADDR_HIST_1000846,"1000846",Address 1000846,"28",Province 28,"846",Ward 846,HOME,1,2026-05-13
ADDR_HIST_1000847,"1000847",Address 1000847,"29",Province 29,"847",Ward 847,WORK,1,2026-05-13
ADDR_HIST_1000848,"1000848",Address 1000848,"30",Province 30,"848",Ward 848,HOME,1,2026-05-13
ADDR_HIST_1000849,"1000849",Address 1000849,"31",Province 31,"849",Ward 849,WORK,1,2026-05-13
ADDR_HIST_100085,"100085",Address 100085,"41",Province 41,"85",Ward 85,WORK,0,2026-05-13
ADDR_HIST_1000850,"1000850",Address 1000850,"32",Province 32,"850",Ward 850,HOME,0,2026-05-13
ADDR_HIST_1000851,"1000851",Address 1000851,"33",Province 33,"851",Ward 851,WORK,1,2026-05-13
ADDR_HIST_1000852,"1000852",Address 1000852,"34",Province 34,"852",Ward 852,HOME,1,2026-05-13
ADDR_HIST_1000853,"1000853",Address 1000853,"35",Province 35,"853",Ward 853,WORK,1,2026-05-13
ADDR_HIST_1000854,"1000854",Address 1000854,"36",Province 36,"854",Ward 854,HOME,1,2026-05-13
ADDR_HIST_1000855,"1000855",Address 1000855,"37",Province 37,"855",Ward 855,WORK,0,2026-05-13
ADDR_HIST_1000856,"1000856",Address 1000856,"38",Province 38,"856",Ward 856,HOME,1,2026-05-13
ADDR_HIST_1000857,"1000857",Address 1000857,"39",Province 39,"857",Ward 857,WORK,1,2026-05-13
ADDR_HIST_1000858,"1000858",Address 1000858,"40",Province 40,"858",Ward 858,HOME,1,2026-05-13
ADDR_HIST_1000859,"1000859",Address 1000859,"41",Province 41,"859",Ward 859,WORK,1,2026-05-13
ADDR_HIST_100086,"100086",Address 100086,"42",Province 42,"86",Ward 86,HOME,1,2026-05-13
ADDR_HIST_1000860,"1000860",Address 1000860,"42",Province 42,"860",Ward 860,HOME,0,2026-05-13
ADDR_HIST_1000861,"1000861",Address 1000861,"43",Province 43,"861",Ward 861,WORK,1,2026-05-13
ADDR_HIST_1000862,"1000862",Address 1000862,"44",Province 44,"862",Ward 862,HOME,1,2026-05-13
ADDR_HIST_1000863,"1000863",Address 1000863,"45",Province 45,"863",Ward 863,WORK,1,2026-05-13
ADDR_HIST_1000864,"1000864",Address 1000864,"46",Province 46,"864",Ward 864,HOME,1,2026-05-13
ADDR_HIST_1000865,"1000865",Address 1000865,"47",Province 47,"865",Ward 865,WORK,0,2026-05-13
ADDR_HIST_1000866,"1000866",Address 1000866,"48",Province 48,"866",Ward 866,HOME,1,2026-05-13
ADDR_HIST_1000867,"1000867",Address 1000867,"49",Province 49,"867",Ward 867,WORK,1,2026-05-13
ADDR_HIST_1000868,"1000868",Address 1000868,"50",Province 50,"868",Ward 868,HOME,1,2026-05-13
ADDR_HIST_1000869,"1000869",Address 1000869,"51",Province 51,"869",Ward 869,WORK,1,2026-05-13
ADDR_HIST_100087,"100087",Address 100087,"43",Province 43,"87",Ward 87,WORK,1,2026-05-13
ADDR_HIST_1000870,"1000870",Address 1000870,"52",Province 52,"870",Ward 870,HOME,0,2026-05-13
ADDR_HIST_1000871,"1000871",Address 1000871,"53",Province 53,"871",Ward 871,WORK,1,2026-05-13
ADDR_HIST_1000872,"1000872",Address 1000872,"54",Province 54,"872",Ward 872,HOME,1,2026-05-13
ADDR_HIST_1000873,"1000873",Address 1000873,"55",Province 55,"873",Ward 873,WORK,1,2026-05-13
ADDR_HIST_1000874,"1000874",Address 1000874,"56",Province 56,"874",Ward 874,HOME,1,2026-05-13
ADDR_HIST_1000875,"1000875",Address 1000875,"57",Province 57,"875",Ward 875,WORK,0,2026-05-13
ADDR_HIST_1000876,"1000876",Address 1000876,"58",Province 58,"876",Ward 876,HOME,1,2026-05-13
ADDR_HIST_1000877,"1000877",Address 1000877,"59",Province 59,"877",Ward 877,WORK,1,2026-05-13
ADDR_HIST_1000878,"1000878",Address 1000878,"60",Province 60,"878",Ward 878,HOME,1,2026-05-13
ADDR_HIST_1000879,"1000879",Address 1000879,"61",Province 61,"879",Ward 879,WORK,1,2026-05-13
ADDR_HIST_100088,"100088",Address 100088,"44",Province 44,"88",Ward 88,HOME,1,2026-05-13
ADDR_HIST_1000880,"1000880",Address 1000880,"62",Province 62,"880",Ward 880,HOME,0,2026-05-13
ADDR_HIST_1000881,"1000881",Address 1000881,"0",Province 0,"881",Ward 881,WORK,1,2026-05-13
ADDR_HIST_1000882,"1000882",Address 1000882,"1",Province 1,"882",Ward 882,HOME,1,2026-05-13
ADDR_HIST_1000883,"1000883",Address 1000883,"2",Province 2,"883",Ward 883,WORK,1,2026-05-13
ADDR_HIST_1000884,"1000884",Address 1000884,"3",Province 3,"884",Ward 884,HOME,1,2026-05-13
ADDR_HIST_1000885,"1000885",Address 1000885,"4",Province 4,"885",Ward 885,WORK,0,2026-05-13
ADDR_HIST_1000886,"1000886",Address 1000886,"5",Province 5,"886",Ward 886,HOME,1,2026-05-13
ADDR_HIST_1000887,"1000887",Address 1000887,"6",Province 6,"887",Ward 887,WORK,1,2026-05-13
ADDR_HIST_1000888,"1000888",Address 1000888,"7",Province 7,"888",Ward 888,HOME,1,2026-05-13
ADDR_HIST_1000889,"1000889",Address 1000889,"8",Province 8,"889",Ward 889,WORK,1,2026-05-13
ADDR_HIST_100089,"100089",Address 100089,"45",Province 45,"89",Ward 89,WORK,1,2026-05-13
ADDR_HIST_1000890,"1000890",Address 1000890,"9",Province 9,"890",Ward 890,HOME,0,2026-05-13
ADDR_HIST_1000891,"1000891",Address 1000891,"10",Province 10,"891",Ward 891,WORK,1,2026-05-13
ADDR_HIST_1000892,"1000892",Address 1000892,"11",Province 11,"892",Ward 892,HOME,1,2026-05-13
ADDR_HIST_1000893,"1000893",Address 1000893,"12",Province 12,"893",Ward 893,WORK,1,2026-05-13
ADDR_HIST_1000894,"1000894",Address 1000894,"13",Province 13,"894",Ward 894,HOME,1,2026-05-13
ADDR_HIST_1000895,"1000895",Address 1000895,"14",Province 14,"895",Ward 895,WORK,0,2026-05-13
