"customer_id","group_customer_id","customer_name_encrypted","customer_age","customer_gender","customer_pronoun","customer_province_code","customer_province_name","customer_ward_code","customer_ward_name","customer_address","customer_hometown","customer_career","_record_date"
"1000299","299",F6pMG66+aB3KnhOYkuBda7JMtMhIfzIdLBODS34eZ91G0T3OO6hqeud5YCM=,59,Female,Ms,PROV_48,Province 48,WARD_299,Ward 299,Address 1000299,Hometown 48,Career 19,2026-05-15
"10003","3",ktjeq15WC1yvL34VpPiVdjSt+r+O+AfP8+OmS+f01njUyCOFsEkyRH02,63,Female,Ms,PROV_49,Province 49,WARD_3,Ward 3,Address 10003,Hometown 49,Career 3,2026-05-15
"100030","30",jSQbufcGo8uv1ykxv2/jo3ur59KYVKL5EdF6zr8wshxd51yqlZ+GZCXnJw==,30,Male,Mr,PROV_49,Province 49,WARD_30,Ward 30,Address 100030,Hometown 49,Career 10,2026-05-15
"1000300","300",IX6o7u0ba2KMG1gaDrNQ4c7sLu9E9E1lDhgd/3HW9F0PgjpGsg5C9wvI0Qw=,60,Male,Mr,PROV_49,Province 49,WARD_300,Ward 300,Address 1000300,Hometown 49,Career 0,2026-05-15
"1000301","301",R4dsslDcD6M1Pb6MssTtWYwZUzBGbBw8xfomfjcKbwS0Y7tilvi/6jYVJiI=,61,Female,Ms,PROV_50,Province 50,WARD_301,Ward 301,Address 1000301,Hometown 50,Career 1,2026-05-15
"1000302","302",EUiCTGXhXDPVGHqpJrokTyh1U1jWPrTwOrgVKDAhwuK8Nh75U89FeO7F7rQ=,62,Male,Mr,PROV_51,Province 51,WARD_302,Ward 302,Address 1000302,Hometown 51,Career 2,2026-05-15
"1000303","303",TYA7lHMZs2UfYvNQR38OhNA/wVnjpSwzcEH3kYZt83Hkk7yP1KJcgs0G/ZI=,63,Female,Ms,PROV_52,Province 52,WARD_303,Ward 303,Address 1000303,Hometown 52,Career 3,2026-05-15
"1000304","304",szHy0KuKzQXNC63gzf547QurFjNuExbz/7/Kf8ul3OkFYMMQP9+BhHmEGRg=,64,Male,Mr,PROV_53,Province 53,WARD_304,Ward 304,Address 1000304,Hometown 53,Career 4,2026-05-15
"1000305","305",pr31vPKQudN9O5oaVlvmUne06zr70U8rlSCIWGYO6imGATSnS+ZIov/d0lQ=,65,Female,Ms,PROV_54,Province 54,WARD_305,Ward 305,Address 1000305,Hometown 54,Career 5,2026-05-15
"1000306","306","2mvWwp2ulZyd757YL8f3QV/6wFqxAHqyaA8xlhhMoJqaDR4pkEx6ifNn5JQ=",66,Male,Mr,PROV_55,Province 55,WARD_306,Ward 306,Address 1000306,Hometown 55,Career 6,2026-05-15
"1000307","307",yoGEb6UGzbAuE7pE8J4pg+p3A7o7cEKY6tz6jSw3AKJhhQySgdmm7dvyV+w=,67,Female,Ms,PROV_56,Province 56,WARD_307,Ward 307,Address 1000307,Hometown 56,Career 7,2026-05-15
"1000308","308",OvvHswSzJcxxI494DE6PCtpCQGnNm92U1LWKQ0FzyQQOuiiFXCrHTp2RYxA=,68,Male,Mr,PROV_57,Province 57,WARD_308,Ward 308,Address 1000308,Hometown 57,Career 8,2026-05-15
"1000309","309",wfz0jev86uFfOOpc1RE1qf0mMuuOFqn/cwfpUkU/n41HJaZpDuK4ier6aes=,69,Female,Ms,PROV_58,Province 58,WARD_309,Ward 309,Address 1000309,Hometown 58,Career 9,2026-05-15
"100031","31",q2lTuSHGCYMezerXSYTj4JuikcRVkRDUdO+o1TzfrrSe9dQb+46rfbG1rg==,31,Female,Ms,PROV_50,Province 50,WARD_31,Ward 31,Address 100031,Hometown 50,Career 11,2026-05-15
"1000310","310",+UQtIaOF3X4FHE1EIZfDAyVkOx9/uJw3WesiCHjqx4xS/JiXpU/6uMWJ8m8=,70,Male,Mr,PROV_59,Province 59,WARD_310,Ward 310,Address 1000310,Hometown 59,Career 10,2026-05-15
"1000311","311",AIeMrNe+PwgzYHANjIDBj/DEHWKuXAswrq32aS4v9E6yESpm7g7TdzRxIlM=,71,Female,Ms,PROV_60,Province 60,WARD_311,Ward 311,Address 1000311,Hometown 60,Career 11,2026-05-15
"1000312","312",xHcNEKMno9QjiMuYBOpFqJe9JmVGPiE9lMQd0HFqfghsetAIUarPuIW28Kg=,72,Male,Mr,PROV_61,Province 61,WARD_312,Ward 312,Address 1000312,Hometown 61,Career 12,2026-05-15
"1000313","313",h1jOVxoHZQWLJoakwmaTiNRxqMEfsxbj0FQ5tktMitkG+cz/KEL8l+YTeSA=,73,Female,Ms,PROV_62,Province 62,WARD_313,Ward 313,Address 1000313,Hometown 62,Career 13,2026-05-15
"1000314","314",dIkg7ieiIcFXKJyavNl7NwcKAI+gXZvYkmsTivsXR/aWjV21EFaCc2SUTJg=,74,Male,Mr,PROV_0,Province 0,WARD_314,Ward 314,Address 1000314,Hometown 0,Career 14,2026-05-15
"1000315","315",AFHms9PnT0LzvFPj2YWR2wGNPdKQLVYkCUoW9RPl5yyeW45SBaVcM07GgLk=,75,Female,Ms,PROV_1,Province 1,WARD_315,Ward 315,Address 1000315,Hometown 1,Career 15,2026-05-15
"1000316","316",nW3sHxaYjwxQYBINwbWMdh5IP4l5PgyW8tuUrgbH9whcXz0JqkB7XM5oIZg=,76,Male,Mr,PROV_2,Province 2,WARD_316,Ward 316,Address 1000316,Hometown 2,Career 16,2026-05-15
"1000317","317",LDXpDty7V9bxJ1M/UFqepRvItCxiVBbhh6KvHwneC8UJ+hRSD5m+ZTC0k8k=,77,Female,Ms,PROV_3,Province 3,WARD_317,Ward 317,Address 1000317,Hometown 3,Career 17,2026-05-15
"1000318","318","0tVM7HHRgq5SEbKB+L1SpYOkV7gm2stFVmJEmGFXj9cgmgKNIpsA+zIplGo=",78,Male,Mr,PROV_4,Province 4,WARD_318,Ward 318,Address 1000318,Hometown 4,Career 18,2026-05-15
"1000319","319",tHHk1UEW2+7mSQwVhIhyollrSovlew4jfVNZwstyra+41dogXoL2oNYHdYk=,79,Female,Ms,PROV_5,Province 5,WARD_319,Ward 319,Address 1000319,Hometown 5,Career 19,2026-05-15
"100032","32",/akIwViT/FqIbtsW6pXNYA4uKv7VTWtyxNVw4s6eeAQvMczYNUOxWhBcxg==,32,Male,Mr,PROV_51,Province 51,WARD_32,Ward 32,Address 100032,Hometown 51,Career 12,2026-05-15
"1000320","320",/vdIypx1AjyPlrsuAmueaGsSyXjjGpnoqmivunRe3o8TIhNDBGRiBf70ibw=,20,Male,Mr,PROV_6,Province 6,WARD_320,Ward 320,Address 1000320,Hometown 6,Career 0,2026-05-15
"1000321","321","8PzsV2irCrls+oc8VQFagHP5wrFVLjarypO3cLE+G6tY2vn2a8r0fhhSMEY=",21,Female,Ms,PROV_7,Province 7,WARD_321,Ward 321,Address 1000321,Hometown 7,Career 1,2026-05-15
"1000322","322",Al1s6x1QBUgWw11rvkagNHx9aBekF/m4iaQbcfhQMr7hUNzBwxCckROzpB4=,22,Male,Mr,PROV_8,Province 8,WARD_322,Ward 322,Address 1000322,Hometown 8,Career 2,2026-05-15
"1000323","323","8Pm9nPnN/1evulKJL6WXRKJhTdMMcFSsXx4ZTVkmnL54LZtvcEP9v946zWA=",23,Female,Ms,PROV_9,Province 9,WARD_323,Ward 323,Address 1000323,Hometown 9,Career 3,2026-05-15
"1000324","324",xE8BlHq0yhyWjSDWoRqAqm91VVGVUlzl81SrMNOpFkA6NsE4uzpCLnPG/WE=,24,Male,Mr,PROV_10,Province 10,WARD_324,Ward 324,Address 1000324,Hometown 10,Career 4,2026-05-15
"1000325","325",VlSb7kBdkiH0fLdcQH8aaSi4qEdPb+BilF71dEfUhmxPtYFrPGuBIhD9blw=,25,Female,Ms,PROV_11,Province 11,WARD_325,Ward 325,Address 1000325,Hometown 11,Career 5,2026-05-15
"1000326","326",EXKDr+N7isVMEnQoI9Wy2VPKNzOB9cZjdDlbwyq6cLWcSaGP93yQ4gSAS4c=,26,Male,Mr,PROV_12,Province 12,WARD_326,Ward 326,Address 1000326,Hometown 12,Career 6,2026-05-15
"1000327","327",jhbjM8o0gwhYAfX2oTvOhQwmD9xg0UjCQ+B6v5aWQI1JBDcu9YySsQFC2Wk=,27,Female,Ms,PROV_13,Province 13,WARD_327,Ward 327,Address 1000327,Hometown 13,Career 7,2026-05-15
"1000328","328","5e5436oWY9Ou7saEFZvxAe1GnqpWx+6JEzvGIuepmLtBtwWfhwRVjRYZnvU=",28,Male,Mr,PROV_14,Province 14,WARD_328,Ward 328,Address 1000328,Hometown 14,Career 8,2026-05-15
"1000329","329",AfcLshAHdYUwWWTMO0o+WJ0b6320yxx/frnl1ZEkkIAyYWl7kB3fo/ylR18=,29,Female,Ms,PROV_15,Province 15,WARD_329,Ward 329,Address 1000329,Hometown 15,Career 9,2026-05-15
"100033","33","3mw6gfXBq7qiqqP/8ICeQh6ouTIcqH/Mn47/ISmFaT3v7iubzNZip1ShMw==",33,Female,Ms,PROV_52,Province 52,WARD_33,Ward 33,Address 100033,Hometown 52,Career 13,2026-05-15
"1000330","330",UoqITlGJo0IYdJxZmzSyhk25t1vkdYuGUTdPzhvw6Hm96zuOaYx8Zq+NRls=,30,Male,Mr,PROV_16,Province 16,WARD_330,Ward 330,Address 1000330,Hometown 16,Career 10,2026-05-15
"1000331","331",qnvN4L15Bwy/ET9LJ8eRVPnvGBg31+ZaWJ5ssom6li85o1yAiIzCOXXclFY=,31,Female,Ms,PROV_17,Province 17,WARD_331,Ward 331,Address 1000331,Hometown 17,Career 11,2026-05-15
"1000332","332",UN9aR6JzDvzA6EzZoGG49KSQYacuSUjnyx/h46xnRMJwTL8FAUHfFujAayI=,32,Male,Mr,PROV_18,Province 18,WARD_332,Ward 332,Address 1000332,Hometown 18,Career 12,2026-05-15
"1000333","333",HpXyvE+aVdot9TGeKNSuWRSHNvbCMw7vUtXmVR3YUT80Vrz8vzvx/yGRK+o=,33,Female,Ms,PROV_19,Province 19,WARD_333,Ward 333,Address 1000333,Hometown 19,Career 13,2026-05-15
"1000334","334",dLQfsXKhho1SBM7iVj/VQWakiLJa6gWzptGa8LeskTYGTIJihbYO51S5EaU=,34,Male,Mr,PROV_20,Province 20,WARD_334,Ward 334,Address 1000334,Hometown 20,Career 14,2026-05-15
"1000335","335",AChHQnIBqRL+sHu5C4FwRg6Kw35RkGh5eIEkSnr6+swUHRYwgvsobWMU4CU=,35,Female,Ms,PROV_21,Province 21,WARD_335,Ward 335,Address 1000335,Hometown 21,Career 15,2026-05-15
"1000336","336",IsoF+iMgw980SELvLZrOflWmWofNOButgRft4H7EiDVqPJysYTj2OH650ko=,36,Male,Mr,PROV_22,Province 22,WARD_336,Ward 336,Address 1000336,Hometown 22,Career 16,2026-05-15
"1000337","337",Zjt0Ki0hHC+FYS0WDry4Vf4n1gYDGxDXt/IrO6OgSEVFKaYj+UUwdGVdY8k=,37,Female,Ms,PROV_23,Province 23,WARD_337,Ward 337,Address 1000337,Hometown 23,Career 17,2026-05-15
"1000338","338",FeCW0Gys4WjIokzSaiji1G71S32Ms7drOlRa6tm/ZHwFqz3QXx+622myyRk=,38,Male,Mr,PROV_24,Province 24,WARD_338,Ward 338,Address 1000338,Hometown 24,Career 18,2026-05-15
"1000339","339",Cq1K7RQpkbUsY2nFzcNZPwfCIjvefNTwU+q6oQnfI16A6VIGhl3gM+VSqBc=,39,Female,Ms,PROV_25,Province 25,WARD_339,Ward 339,Address 1000339,Hometown 25,Career 19,2026-05-15
"100034","34",/5joMvngqrwGeJs1ZbrG1p9hOwk6T/zb3N0CqYD7kmO94PRfb8xoJru0Yg==,34,Male,Mr,PROV_53,Province 53,WARD_34,Ward 34,Address 100034,Hometown 53,Career 14,2026-05-15
"1000340","340","49UB9zLaKgyNq+zO855JPq7z2uGaUgGnQzl40JdVqaiFdu2HhidrEL+HfX0=",40,Male,Mr,PROV_26,Province 26,WARD_340,Ward 340,Address 1000340,Hometown 26,Career 0,2026-05-15
"1000341","341",TjAI3cOq9w9dH+yxR5Dx8/4nlJN9jE7eoI7V7mSZNetjt11hPu9x/9xXdc0=,41,Female,Ms,PROV_27,Province 27,WARD_341,Ward 341,Address 1000341,Hometown 27,Career 1,2026-05-15
"1000342","342","9lu4LeaDEm8tVOndTl/JyT0zap8cal/aNO0pNjfLQIJ24zE/YBGMR0wXoj8=",42,Male,Mr,PROV_28,Province 28,WARD_342,Ward 342,Address 1000342,Hometown 28,Career 2,2026-05-15
"1000343","343",yjbp18MvYILfCCFW9MX7A+Cw7oF26mYxxeXKJO8E2WnVcJlSJDsyOnZ8foA=,43,Female,Ms,PROV_29,Province 29,WARD_343,Ward 343,Address 1000343,Hometown 29,Career 3,2026-05-15
"1000344","344",hNHugsIk5eLihc6zIgNjrVpfrV774HkjVg2gfxq5lV6MsW1boss8TvB7r6E=,44,Male,Mr,PROV_30,Province 30,WARD_344,Ward 344,Address 1000344,Hometown 30,Career 4,2026-05-15
"1000345","345",TvwIf5FBIqy1xtjyVfO+86frWmh335Pt7TGwsVqORk+2HJ0BnAJ2p/m6w8k=,45,Female,Ms,PROV_31,Province 31,WARD_345,Ward 345,Address 1000345,Hometown 31,Career 5,2026-05-15
"1000346","346",gjibki7jmzlATApzMzttFzNAm9p7GkuV5yXwSv+Ub2eMFg+eK+aSXhxaZMY=,46,Male,Mr,PROV_32,Province 32,WARD_346,Ward 346,Address 1000346,Hometown 32,Career 6,2026-05-15
"1000347","347",HmR5+q3Xqz7APqMF4nFhj1VDHxxVyYkI/inZwcxYCeqBt5/hV6DWoFBg2Dk=,47,Female,Ms,PROV_33,Province 33,WARD_347,Ward 347,Address 1000347,Hometown 33,Career 7,2026-05-15
"1000348","348",GoBpy7+k4OU+XazoO3QYd0yU6wOJ/zJlnopoZdcneG3DS/wSyQGOWNVU+LE=,48,Male,Mr,PROV_34,Province 34,WARD_348,Ward 348,Address 1000348,Hometown 34,Career 8,2026-05-15
"1000349","349",i9nEdsI14nReJdO4V7abdoKXlY1L7pUTQ5tmRyakw4pKyvODc3D2Mw0Zkeo=,49,Female,Ms,PROV_35,Province 35,WARD_349,Ward 349,Address 1000349,Hometown 35,Career 9,2026-05-15
"100035","35",xemwWPYsBFTCAbcI6HolCLpDDTxHNTerBt+rEGZX4NRiZAjZXDAp2kKQ5g==,35,Female,Ms,PROV_54,Province 54,WARD_35,Ward 35,Address 100035,Hometown 54,Career 15,2026-05-15
"1000350","350",iPpNU8DlVmMXcpk+wJJMfb2FQmAwOXTrzSUZQrg6Rx93i2J+LBYWO55STLE=,50,Male,Mr,PROV_36,Province 36,WARD_350,Ward 350,Address 1000350,Hometown 36,Career 10,2026-05-15
"1000351","351",nKNT4YfD4bIbGeiyonKPB6CT0/LqBh0FFkQOOInD6dvdfNBrBUC8m7nNDJo=,51,Female,Ms,PROV_37,Province 37,WARD_351,Ward 351,Address 1000351,Hometown 37,Career 11,2026-05-15
"1000352","352",FePEDaTGGE83vKcUm0MZtUUUltCNZm8enQmKtpGoOSSMNUYbv6FidHplK2I=,52,Male,Mr,PROV_38,Province 38,WARD_352,Ward 352,Address 1000352,Hometown 38,Career 12,2026-05-15
"1000353","353",BpY9YYATYRYzRKZ7qyBCduCHS4/HBQ98yULHeXrZ53ces3PCRb2J7+cdTmA=,53,Female,Ms,PROV_39,Province 39,WARD_353,Ward 353,Address 1000353,Hometown 39,Career 13,2026-05-15
"1000354","354",udOVhSOEaptu7XCgkLC4XafvJfklfh2FYJ8/ExqamkF89AVPSu8bmpn57cE=,54,Male,Mr,PROV_40,Province 40,WARD_354,Ward 354,Address 1000354,Hometown 40,Career 14,2026-05-15
"1000355","355",cWy8qxYnD4+cbKLiBDl8ZitxK5sV/u0U9qXvycCm9m4l++yljhcG/KINqnM=,55,Female,Ms,PROV_41,Province 41,WARD_355,Ward 355,Address 1000355,Hometown 41,Career 15,2026-05-15
"1000356","356",ChsY43smFjLfJTaJVcE8Kkr76NlOMFtsM5QFPbkkyJw8Q/yqbdv+9MwgFlw=,56,Male,Mr,PROV_42,Province 42,WARD_356,Ward 356,Address 1000356,Hometown 42,Career 16,2026-05-15
"1000357","357",uuuBbrPCRgswGj8odHJHhs/Jwe78VixDWgBcWc2+NGb1vh8B3n27Dza1O94=,57,Female,Ms,PROV_43,Province 43,WARD_357,Ward 357,Address 1000357,Hometown 43,Career 17,2026-05-15
"1000358","358",BPgHVzg17W6OMsN9ibDHBblYScpO8no+8gqH39e+ts7jW9r4+G52GQ6D/H0=,58,Male,Mr,PROV_44,Province 44,WARD_358,Ward 358,Address 1000358,Hometown 44,Career 18,2026-05-15
"1000359","359",jKbfqEsUXGXKVDsivWDLPVbccEJKg7E4SXTgUHMvFfuQBSg30y4+bYM7jBI=,59,Female,Ms,PROV_45,Province 45,WARD_359,Ward 359,Address 1000359,Hometown 45,Career 19,2026-05-15
"100036","36",+t8qEmQ+qqyiw9+2ctolmGnmswGpizOEC9QrraTU41jpk/u2vtrX0LdJ+A==,36,Male,Mr,PROV_55,Province 55,WARD_36,Ward 36,Address 100036,Hometown 55,Career 16,2026-05-15
"1000360","360",M85S2j2mf4uTTRuS5pMQNQpdLMFOLeyFFrdSlNqUj4kEn7EFNdVrzAq0q+U=,60,Male,Mr,PROV_46,Province 46,WARD_360,Ward 360,Address 1000360,Hometown 46,Career 0,2026-05-15
"1000361","361",xnZ9wK5ooBMdAaVU9RDKJ477peVXhyBXho8XPP6AJJEhY0jlYeJ2MNAphao=,61,Female,Ms,PROV_47,Province 47,WARD_361,Ward 361,Address 1000361,Hometown 47,Career 1,2026-05-15
"1000362","362",ytXkkHbwLEHCcCJM+a/m9eRLqtiCyuGTvhGqc/J82yY2rjCegXLQ103dCDI=,62,Male,Mr,PROV_48,Province 48,WARD_362,Ward 362,Address 1000362,Hometown 48,Career 2,2026-05-15
"1000363","363","6YH4Gu/wVdI3wrYFAnbAUI645hXEaMl/rr7d0Unae6SQMZi7DX/sqdfA97o=",63,Female,Ms,PROV_49,Province 49,WARD_363,Ward 363,Address 1000363,Hometown 49,Career 3,2026-05-15
"1000364","364",eZjwA/n+BvrXRK0QtOsarMQuONO+PcD9GfvQgOQfMNvcQwVOXyauP4PTi1s=,64,Male,Mr,PROV_50,Province 50,WARD_364,Ward 364,Address 1000364,Hometown 50,Career 4,2026-05-15
"1000365","365",Sk2Go7g5frwjNK0j9PEYFrxkvN8nMpPbx8Hn6xng5sShEX4+DIupYYVb9tk=,65,Female,Ms,PROV_51,Province 51,WARD_365,Ward 365,Address 1000365,Hometown 51,Career 5,2026-05-15
"1000366","366",fqfxlp4pcQrbFCUPWT/hzCQL4gV2AeLAWqoxVGTpl4+4CZrmbJ+co7fTyfU=,66,Male,Mr,PROV_52,Province 52,WARD_366,Ward 366,Address 1000366,Hometown 52,Career 6,2026-05-15
"1000367","367",fTdgXJmh8mYaXRCWGDk6qfF+eYrefjdscKcVV4pMjpscpUaj9SAfZ9qiXT4=,67,Female,Ms,PROV_53,Province 53,WARD_367,Ward 367,Address 1000367,Hometown 53,Career 7,2026-05-15
"1000368","368",X5Ek21zfouZUZa/0HtWVLhiVLiPuOAr5vt+Hi4blVdAAVJhqaA/N43Ukt6s=,68,Male,Mr,PROV_54,Province 54,WARD_368,Ward 368,Address 1000368,Hometown 54,Career 8,2026-05-15
"1000369","369",PnxLdVRr08X10gMtPE8jdlJqesyKcnvneI94n82p6CHgaAQQ09WgLNQ25wk=,69,Female,Ms,PROV_55,Province 55,WARD_369,Ward 369,Address 1000369,Hometown 55,Career 9,2026-05-15
"100037","37",bgogZ/SScWF2Rm9HlP8FyRbp96neJSa7btUll++t4BzvUBPzGFdAl8d4jA==,37,Female,Ms,PROV_56,Province 56,WARD_37,Ward 37,Address 100037,Hometown 56,Career 17,2026-05-15
"1000370","370","13BEkvH1e2+NBkZrHH/e5BN5grBKXRBCJvzutHa6DWlpS4dyidTqWUV0iFk=",70,Male,Mr,PROV_56,Province 56,WARD_370,Ward 370,Address 1000370,Hometown 56,Career 10,2026-05-15
"1000371","371",jgUcbNPt/jrkwtppfHx2JRxvKJgeV9j8LIm3zARUwgtc1zhIrsigDo/tH84=,71,Female,Ms,PROV_57,Province 57,WARD_371,Ward 371,Address 1000371,Hometown 57,Career 11,2026-05-15
"1000372","372",Q6VSjzK32PJNL+szj/YZm6cNU4pCrhHFk9xQhJrGkhtGkNp4Bo0XceyyDxA=,72,Male,Mr,PROV_58,Province 58,WARD_372,Ward 372,Address 1000372,Hometown 58,Career 12,2026-05-15
"1000373","373",wge6WEx1PhCWg29AjGPipTtm4iyT47o2FNA4HpwaSX9KyUlwy+6jjogEHkM=,73,Female,Ms,PROV_59,Province 59,WARD_373,Ward 373,Address 1000373,Hometown 59,Career 13,2026-05-15
"1000374","374",c6aOxmUg8p+vuv5Jmp3DYlIkMOCCtajcqFDNPvHHtGcrCqyc+uhMr01xJpQ=,74,Male,Mr,PROV_60,Province 60,WARD_374,Ward 374,Address 1000374,Hometown 60,Career 14,2026-05-15
"1000375","375",NzU8RArb9JxUXNFh7WSKjXzK/dSdzJMKXCqXBc44Lsrn2J92rjB+qNyv4o4=,75,Female,Ms,PROV_61,Province 61,WARD_375,Ward 375,Address 1000375,Hometown 61,Career 15,2026-05-15
"1000376","376",zLnunUzvfrsGs8dBiy5ikhgcQnARS014rCzYS1xM2jiwYqJ6OGvpjrahC34=,76,Male,Mr,PROV_62,Province 62,WARD_376,Ward 376,Address 1000376,Hometown 62,Career 16,2026-05-15
"1000377","377",eOgnLrtqB3FwnHmAKDiNnnHeg2yJDnTXivXqkdeBh6SMDg3F4HY/TRvwROk=,77,Female,Ms,PROV_0,Province 0,WARD_377,Ward 377,Address 1000377,Hometown 0,Career 17,2026-05-15
"1000378","378","3CZtdZUeBJxFJts36oy2RXetzbI5aoe6riOj0s/w8YgsVusA68u94cPRsCU=",78,Male,Mr,PROV_1,Province 1,WARD_378,Ward 378,Address 1000378,Hometown 1,Career 18,2026-05-15
"1000379","379",di1ZqEMYj1fo/TpjrYgwxBJx0dczAu712zUTTkTrxuJrkdpOFXz0Ui7/GOQ=,79,Female,Ms,PROV_2,Province 2,WARD_379,Ward 379,Address 1000379,Hometown 2,Career 19,2026-05-15
"100038","38",r7h0/NTU8TFwZ6EIu/FGpzEB8Rwqpubjil7jQphvvxe9ENcPg0XzREd7tw==,38,Male,Mr,PROV_57,Province 57,WARD_38,Ward 38,Address 100038,Hometown 57,Career 18,2026-05-15
"1000380","380",MqZRyIYF2jerAQUG9pEE7pr+0cWDKISZu6X79bH0+W25v3TrlfryXH2TSFk=,20,Male,Mr,PROV_3,Province 3,WARD_380,Ward 380,Address 1000380,Hometown 3,Career 0,2026-05-15
"1000381","381",v3FVw/4QHuvkpKCmhE8vbBDnsaR4oTN65gdMo5jlbuq+MYh4wj3MSOMEUkI=,21,Female,Ms,PROV_4,Province 4,WARD_381,Ward 381,Address 1000381,Hometown 4,Career 1,2026-05-15
"1000382","382",YZ//jwCTGagPpG29rcfVFVh2wC5a2gjHAxJ7osUD6P3axSjBLGyERXzHVwk=,22,Male,Mr,PROV_5,Province 5,WARD_382,Ward 382,Address 1000382,Hometown 5,Career 2,2026-05-15
"1000383","383","2geURbdnejB1vnaBOEU+0SqDo/DSrp6JZC0SPKTIrzFwDvJNBJuO+miL3tk=",23,Female,Ms,PROV_6,Province 6,WARD_383,Ward 383,Address 1000383,Hometown 6,Career 3,2026-05-15
"1000384","384",PGpk7xIY6eyVMM7lzhQVmeefq2ceXX5PePlCj/9K3Ooz4oxoyvjSsnvWgYc=,24,Male,Mr,PROV_7,Province 7,WARD_384,Ward 384,Address 1000384,Hometown 7,Career 4,2026-05-15
"1000385","385",/Nc5JhobrmXCOz91/gMT00VmUFPpmQDz1t1QAN2eCm2NOFQtG3Fsi6P2w14=,25,Female,Ms,PROV_8,Province 8,WARD_385,Ward 385,Address 1000385,Hometown 8,Career 5,2026-05-15
"1000386","386",qqHbnDfrxi8pxxGhZYjkCyG56i2b1Lf/uhkAdBIQMwkrlR+DueIEAcCpNXE=,26,Male,Mr,PROV_9,Province 9,WARD_386,Ward 386,Address 1000386,Hometown 9,Career 6,2026-05-15
"1000387","387",Q2UtI//W4llbfd4XDxjAct4/xlaC9A9YMCm66fQQ7G/6i+QNum56qfcpwlg=,27,Female,Ms,PROV_10,Province 10,WARD_387,Ward 387,Address 1000387,Hometown 10,Career 7,2026-05-15
"1000388","388",tKYntDRzmzRS+k//dG4xc+mfngxmLdblEpfZwWIY8TQQ5Olp0aZGgOHCinU=,28,Male,Mr,PROV_11,Province 11,WARD_388,Ward 388,Address 1000388,Hometown 11,Career 8,2026-05-15
"1000389","389",JEaEt+y+2fd0eAmmUiQJys/mc3UQCFETLvDexTXnZ5pk2Dya1irPjmrcVXM=,29,Female,Ms,PROV_12,Province 12,WARD_389,Ward 389,Address 1000389,Hometown 12,Career 9,2026-05-15
"100039","39",zH1dapPBCVI5X7JLfEMo73d6P95OcE8BjNJfKQhqlTDjU0nJ6RajbNILiA==,39,Female,Ms,PROV_58,Province 58,WARD_39,Ward 39,Address 100039,Hometown 58,Career 19,2026-05-15
"1000390","390",vmQTykg4BpvDPcld9qtqZqr48S74rY1GrTnfrflV9CC1CgdgfWLlaKjxg+U=,30,Male,Mr,PROV_13,Province 13,WARD_390,Ward 390,Address 1000390,Hometown 13,Career 10,2026-05-15
"1000391","391",qkRm4TLeYtLMAA3lQVcEJipku8y7AZKN+9x9p9V/BFWVruOjslSSrLNJmYM=,31,Female,Ms,PROV_14,Province 14,WARD_391,Ward 391,Address 1000391,Hometown 14,Career 11,2026-05-15
"1000392","392",A+0t6NbdrPDHL9g9XfMUE/XL4dlYQciuyQutoPyHKHpdiQAc0KDI+0SazQI=,32,Male,Mr,PROV_15,Province 15,WARD_392,Ward 392,Address 1000392,Hometown 15,Career 12,2026-05-15
"1000393","393",F9lTN3/AVOWQEv+UEA4SnSG459Hnoxr1I8yBn20Lp99YRIb6KN9j+m6dnsY=,33,Female,Ms,PROV_16,Province 16,WARD_393,Ward 393,Address 1000393,Hometown 16,Career 13,2026-05-15
"1000394","394","5am7yP6tPtqyxqkV3lF+ttPB0+n1q5lWmHqTOWNHyjVqNU2eCRjzgkPi4yg=",34,Male,Mr,PROV_17,Province 17,WARD_394,Ward 394,Address 1000394,Hometown 17,Career 14,2026-05-15
"1000395","395",II1rKKCYJncerSqZ7e2AhrNuOmzEJVZhNel6DP+TnUg0tRyGOfSJ+mFnI3o=,35,Female,Ms,PROV_18,Province 18,WARD_395,Ward 395,Address 1000395,Hometown 18,Career 15,2026-05-15
"1000396","396","2LIb+Zy/t+snKzKWgKaKUZq1huS1Pi2WXzP5X0RKP5hF2ZcySN2id6smH+I=",36,Male,Mr,PROV_19,Province 19,WARD_396,Ward 396,Address 1000396,Hometown 19,Career 16,2026-05-15
"1000397","397",GYBhDxSJUrlwiFKxN5OOqBd5YARN808EWbXmAK7kozgBRTAxIXHk+Kn/s5Y=,37,Female,Ms,PROV_20,Province 20,WARD_397,Ward 397,Address 1000397,Hometown 20,Career 17,2026-05-15
"1000398","398",cAjkbv4mFBcjgbJ6XkhNy/e+o7/sPIajkcZAird3Y+Hqi0+SgqeGTpRjeUI=,38,Male,Mr,PROV_21,Province 21,WARD_398,Ward 398,Address 1000398,Hometown 21,Career 18,2026-05-15
"1000399","399",uqAtynVMTZs93lLBq8jbFUSdEgO2OyxuliTTQZHQGZtsCCiQoYbaSubW4uU=,39,Female,Ms,PROV_22,Province 22,WARD_399,Ward 399,Address 1000399,Hometown 22,Career 19,2026-05-15
"10004","4",WXWgwAHAsM0GR9Wf82QI5uwL2W+rJS57+M2s4F6FY6l/DRtLuDpN+tWc,64,Male,Mr,PROV_50,Province 50,WARD_4,Ward 4,Address 10004,Hometown 50,Career 4,2026-05-15
